datetime,Demand (MW),Name,Temperature,dewpoint,humidity,cloudcover,visibility,solarradiation,severerisk,conditions
4/14/2021 19:00,504.2,Pokhara,61.1,30.8,31.81,0.0,9.9,28.0,0.0,Clear
4/14/2021 20:00,505.8,Pokhara,57.8,33.2,39.23,0.0,9.9,12.0,0.0,Clear
4/14/2021 21:00,481.0,Pokhara,55.1,34.1,44.84,0.0,9.9,0.0,0.0,Clear
4/14/2021 22:00,447.5,Pokhara,53.1,34.1,48.34,0.0,9.9,0.0,0.0,Clear
4/14/2021 23:00,431.7,Pokhara,53.1,34.1,48.34,0.0,9.9,0.0,0.0,Clear
4/15/2021 0:00,419.2,Pokhara,51.2,34.1,51.85,0.0,9.9,0.0,0.0,Clear
4/15/2021 1:00,421.7,Pokhara,47.9,33.2,56.43,0.0,9.9,0.0,0.0,Clear
4/15/2021 2:00,408.3,Pokhara,47.0,33.2,58.37,0.0,9.9,0.0,0.0,Clear
4/15/2021 3:00,418.1,Pokhara,45.0,32.0,60.18,0.0,9.9,0.0,0.0,Clear
4/15/2021 4:00,416.4,Pokhara,43.1,30.8,61.74,0.0,9.9,0.0,0.0,Clear
4/15/2021 5:00,448.3,Pokhara,41.0,33.2,73.5,0.0,9.9,0.0,0.0,Clear
4/15/2021 6:00,495.3,Pokhara,38.9,33.2,79.63,0.0,9.9,1.0,0.0,Clear
4/15/2021 7:00,505.7,Pokhara,43.1,33.2,67.84,0.0,9.9,42.0,0.0,Clear
4/15/2021 8:00,508.5,Pokhara,47.9,34.1,58.49,0.0,9.9,115.0,0.0,Clear
4/15/2021 9:00,507.7,Pokhara,51.2,35.1,53.95,0.0,9.9,330.0,0.0,Clear
4/15/2021 10:00,501.4,Pokhara,53.1,34.1,48.34,27.3,9.9,589.0,0.0,Partially cloudy
4/15/2021 11:00,495.9,Pokhara,56.0,33.2,41.87,27.3,9.9,865.0,0.0,Partially cloudy
4/15/2021 12:00,501.7,Pokhara,56.9,32.0,38.65,0.0,9.9,933.0,0.0,Clear
4/15/2021 13:00,493.6,Pokhara,60.2,34.1,37.41,50.0,9.9,1046.0,0.0,Partially cloudy
4/15/2021 14:00,489.0,Pokhara,61.1,34.1,36.23,50.0,9.9,1024.0,0.0,Partially cloudy
4/15/2021 15:00,491.5,Pokhara,61.1,34.1,36.23,0.0,9.9,784.0,0.0,Clear
4/15/2021 16:00,481.1,Pokhara,63.0,35.1,35.26,27.3,9.9,551.0,0.0,Partially cloudy
4/15/2021 17:00,475.3,Pokhara,61.1,34.1,36.23,88.9,9.9,159.0,0.0,Partially cloudy
4/15/2021 18:00,472.7,Pokhara,59.0,34.1,39.01,88.9,9.9,135.0,0.0,Partially cloudy
4/15/2021 19:00,492.3,Pokhara,56.9,34.1,42.01,0.0,9.9,31.0,0.0,Clear
4/15/2021 20:00,498.1,Pokhara,53.1,35.1,50.31,0.0,9.9,9.0,0.0,Clear
4/15/2021 21:00,486.6,Pokhara,48.8,36.0,60.99,0.0,9.9,0.0,0.0,Clear
4/15/2021 22:00,462.2,Pokhara,47.9,36.0,63.08,0.0,9.9,0.0,0.0,Clear
4/15/2021 23:00,433.9,Pokhara,44.1,37.1,76.42,0.0,9.9,0.0,0.0,Clear
4/16/2021 0:00,429.7,Pokhara,41.0,36.0,82.16,0.0,9.9,0.0,0.0,Clear
4/16/2021 1:00,425.0,Pokhara,41.0,36.0,82.16,0.0,9.9,0.0,0.0,Clear
4/16/2021 2:00,416.7,Pokhara,43.1,35.1,73.18,0.0,9.9,0.0,0.0,Clear
4/16/2021 3:00,430.4,Pokhara,43.1,35.1,73.18,0.0,9.9,0.0,0.0,Clear
4/16/2021 4:00,420.5,Pokhara,46.1,35.1,65.14,0.0,9.9,0.0,0.0,Clear
4/16/2021 5:00,452.3,Pokhara,44.1,35.1,70.44,0.0,9.9,0.0,0.0,Clear
4/16/2021 6:00,481.0,Pokhara,44.1,35.1,70.44,0.0,9.9,23.2,0.0,Clear
4/16/2021 7:00,492.5,Pokhara,44.1,36.0,73.0,0.0,9.9,39.0,0.0,Clear
4/16/2021 8:00,501.2,Pokhara,50.0,37.1,61.14,0.0,9.9,189.0,0.0,Clear
4/16/2021 9:00,495.3,Pokhara,52.1,38.0,58.66,0.0,9.9,312.0,0.0,Clear
4/16/2021 10:00,499.5,Pokhara,54.0,38.0,54.71,0.0,9.9,479.0,0.0,Clear
4/16/2021 11:00,489.8,Pokhara,56.0,35.1,45.16,0.0,9.9,522.0,0.0,Clear
4/16/2021 12:00,486.4,Pokhara,59.0,35.1,40.6,0.0,9.9,888.0,0.0,Clear
4/16/2021 13:00,485.4,Pokhara,61.1,34.1,36.23,27.3,9.9,1004.0,0.0,Partially cloudy
4/16/2021 14:00,480.3,Pokhara,61.1,33.2,34.95,0.0,9.9,955.0,0.0,Clear
4/16/2021 15:00,482.5,Pokhara,62.1,35.1,36.4,27.3,9.9,834.0,0.0,Partially cloudy
4/16/2021 16:00,477.0,Pokhara,64.1,36.0,35.08,27.3,9.9,555.0,0.0,Partially cloudy
4/16/2021 17:00,475.9,Pokhara,63.0,35.1,35.26,0.0,9.9,244.0,0.0,Clear
4/16/2021 18:00,470.3,Pokhara,61.1,35.1,37.7,0.0,9.9,119.0,0.0,Clear
4/16/2021 19:00,479.0,Pokhara,60.2,35.1,38.93,0.0,9.9,50.0,0.0,Clear
4/16/2021 20:00,483.2,Pokhara,56.0,36.0,46.8,0.0,9.9,9.0,0.0,Clear
4/16/2021 21:00,459.9,Pokhara,55.1,38.0,52.44,0.0,9.9,0.0,0.0,Clear
4/16/2021 22:00,441.7,Pokhara,54.0,39.8,58.69,88.9,9.9,0.0,0.0,Partially cloudy
4/16/2021 23:00,412.0,Pokhara,53.1,38.9,58.57,27.3,9.9,0.0,0.0,Partially cloudy
4/17/2021 0:00,411.4,Pokhara,52.1,41.0,65.83,88.9,9.9,0.0,0.0,Partially cloudy
4/17/2021 1:00,398.8,Pokhara,52.1,41.0,65.83,88.9,9.9,0.0,0.0,Partially cloudy
4/17/2021 2:00,383.6,Pokhara,52.1,42.2,68.89,100.0,9.9,0.0,0.0,Overcast
4/17/2021 3:00,388.0,Pokhara,51.2,42.2,71.21,100.0,9.9,0.0,0.0,Overcast
4/17/2021 4:00,386.1,Pokhara,52.1,41.0,65.83,100.0,9.9,0.0,0.0,Overcast
4/17/2021 5:00,391.1,Pokhara,52.1,41.0,65.83,100.0,9.9,0.0,0.0,Overcast
4/17/2021 6:00,394.4,Pokhara,52.1,42.2,68.89,100.0,9.9,3.0,0.0,Overcast
4/17/2021 7:00,412.7,Pokhara,51.2,43.1,73.72,100.0,9.9,9.0,0.0,Overcast
4/17/2021 8:00,420.0,Pokhara,51.2,43.1,73.72,100.0,9.9,35.0,0.0,Overcast
4/17/2021 9:00,431.5,Pokhara,52.1,44.1,74.09,100.0,9.9,88.0,0.0,Overcast
4/17/2021 10:00,438.4,Pokhara,52.1,44.1,74.09,100.0,9.9,99.0,0.0,Overcast
4/17/2021 11:00,432.5,Pokhara,54.0,45.0,71.51,100.0,9.9,209.0,0.0,Overcast
4/17/2021 12:00,435.4,Pokhara,54.0,45.0,71.51,100.0,9.9,209.0,0.0,Overcast
4/17/2021 13:00,434.1,Pokhara,52.1,44.1,74.09,100.0,9.9,152.0,0.0,Overcast
4/17/2021 14:00,425.1,Pokhara,57.8,42.2,55.87,100.0,9.9,610.0,0.0,Overcast
4/17/2021 15:00,421.8,Pokhara,55.1,43.1,63.76,100.0,9.9,231.0,0.0,Overcast
4/17/2021 16:00,425.1,Pokhara,57.8,44.1,60.08,100.0,9.9,314.0,0.0,Overcast
4/17/2021 17:00,423.0,Pokhara,59.0,41.0,51.21,100.0,9.9,232.0,0.0,Overcast
4/17/2021 18:00,431.7,Pokhara,56.0,44.1,64.11,88.9,9.9,51.0,0.0,Partially cloudy
4/17/2021 19:00,441.4,Pokhara,54.0,45.0,71.51,100.0,9.9,15.0,0.0,Overcast
4/17/2021 20:00,436.4,Pokhara,53.1,45.0,73.91,100.0,9.9,1.0,0.0,Overcast
4/17/2021 21:00,423.6,Pokhara,47.0,43.1,86.03,0.0,8.7,0.0,0.0,Clear
4/17/2021 22:00,408.7,Pokhara,46.1,43.1,89.01,0.0,8.7,0.0,0.0,Clear
4/17/2021 23:00,392.8,Pokhara,47.0,44.1,89.38,0.0,9.9,0.0,0.0,Clear
4/18/2021 0:00,373.4,Pokhara,43.1,39.8,88.24,0.0,9.9,0.0,0.0,Clear
4/18/2021 1:00,375.5,Pokhara,44.1,41.0,88.85,0.0,9.9,0.0,0.0,Clear
4/18/2021 2:00,370.7,Pokhara,42.2,39.8,91.35,0.0,8.1,0.0,0.0,Clear
4/18/2021 3:00,368.3,Pokhara,41.0,39.8,95.6,0.0,6.2,0.0,0.0,Clear
4/18/2021 4:00,374.8,Pokhara,39.8,38.9,96.55,0.0,6.2,0.0,0.0,Clear
4/18/2021 5:00,383.3,Pokhara,38.0,37.1,96.53,0.0,6.2,0.0,0.0,Clear
4/18/2021 6:00,392.7,Pokhara,38.9,38.0,96.54,0.0,6.8,6.0,0.0,Clear
4/18/2021 7:00,403.3,Pokhara,39.8,38.0,93.21,0.0,3.7,53.0,0.0,Clear
4/18/2021 8:00,409.3,Pokhara,47.0,44.1,89.38,0.0,8.1,184.0,0.0,Clear
4/18/2021 9:00,408.7,Pokhara,53.1,45.0,73.91,0.0,9.9,352.0,0.0,Clear
4/18/2021 10:00,408.4,Pokhara,57.8,44.1,60.08,0.0,9.9,641.0,0.0,Clear
4/18/2021 11:00,404.6,Pokhara,62.1,42.2,48.04,27.3,9.9,772.0,0.0,Partially cloudy
4/18/2021 12:00,410.9,Pokhara,61.1,38.9,43.9,100.0,9.9,856.0,0.0,Overcast
4/18/2021 13:00,413.9,Pokhara,62.1,37.1,39.49,88.9,9.9,952.0,0.0,Partially cloudy
4/18/2021 14:00,418.7,Pokhara,65.0,38.9,38.2,88.9,9.9,545.0,0.0,Partially cloudy
4/18/2021 15:00,424.8,Pokhara,62.1,38.0,40.91,100.0,9.9,197.0,0.0,Overcast
4/18/2021 16:00,429.4,Pokhara,54.0,45.0,71.51,100.0,6.2,68.0,0.0,"Rain, Overcast"
4/18/2021 17:00,442.2,Pokhara,54.0,44.1,69.1,100.0,5.0,61.0,0.0,"Rain, Overcast"
4/18/2021 18:00,440.0,Pokhara,53.1,47.0,79.9,100.0,9.9,70.0,0.0,"Rain, Overcast"
4/18/2021 19:00,456.5,Pokhara,52.1,43.1,71.31,100.0,6.2,16.0,0.0,"Rain, Overcast"
4/18/2021 20:00,441.8,Pokhara,50.0,45.0,82.8,100.0,9.9,5.0,0.0,"Rain, Overcast"
4/18/2021 21:00,429.6,Pokhara,50.0,44.1,80.01,27.3,9.9,0.0,0.0,Partially cloudy
4/18/2021 22:00,406.4,Pokhara,50.0,44.1,80.01,88.9,9.9,0.0,0.0,Partially cloudy
4/18/2021 23:00,388.6,Pokhara,47.0,44.1,89.38,27.3,9.9,0.0,0.0,Partially cloudy
4/19/2021 0:00,390.5,Pokhara,46.1,44.1,92.47,0.0,9.9,0.0,0.0,Clear
4/19/2021 1:00,377.2,Pokhara,44.1,43.1,96.25,0.0,8.7,0.0,0.0,Clear
4/19/2021 2:00,388.6,Pokhara,43.1,42.2,96.6,100.0,0.0,0.0,0.0,Overcast
4/19/2021 3:00,391.1,Pokhara,42.2,41.0,95.55,0.0,3.7,0.0,0.0,Clear
4/19/2021 4:00,410.3,Pokhara,42.2,41.0,95.55,0.0,9.9,0.0,0.0,Clear
4/19/2021 5:00,452.2,Pokhara,43.1,41.0,92.31,0.0,9.9,0.0,0.0,Clear
4/19/2021 6:00,489.0,Pokhara,39.8,38.0,93.21,0.0,9.9,1.0,0.0,Clear
4/19/2021 7:00,497.3,Pokhara,44.1,42.2,92.98,0.0,9.9,46.0,0.0,Clear
4/19/2021 8:00,503.3,Pokhara,50.0,44.1,80.01,0.0,9.9,193.0,0.0,Clear
4/19/2021 9:00,506.6,Pokhara,56.0,43.1,61.71,0.0,9.9,355.0,0.0,Clear
4/19/2021 10:00,507.6,Pokhara,59.0,42.2,53.59,0.0,9.9,647.0,0.0,Clear
4/19/2021 11:00,507.1,Pokhara,61.1,42.2,49.77,0.0,9.9,820.0,0.0,Clear
4/19/2021 12:00,490.5,Pokhara,64.1,39.8,40.82,0.0,9.9,932.0,0.0,Clear
4/19/2021 13:00,492.3,Pokhara,65.0,38.9,38.2,0.0,9.9,903.0,0.0,Clear
4/19/2021 14:00,485.8,Pokhara,65.9,38.9,37.02,27.3,9.9,914.0,0.0,Partially cloudy
4/19/2021 15:00,501.2,Pokhara,66.8,37.1,33.44,27.3,9.9,895.0,0.0,Partially cloudy
4/19/2021 16:00,506.1,Pokhara,69.2,37.1,30.85,0.0,9.9,632.0,0.0,Clear
4/19/2021 17:00,500.2,Pokhara,68.0,35.1,29.61,0.0,9.9,89.0,0.0,Clear
4/19/2021 18:00,507.7,Pokhara,66.8,36.0,31.94,0.0,9.9,138.0,0.0,Clear
4/19/2021 19:00,512.3,Pokhara,64.1,37.1,36.73,0.0,9.9,26.0,0.0,Clear
4/19/2021 20:00,514.7,Pokhara,56.9,38.9,50.9,0.0,9.9,9.0,0.0,Clear
4/19/2021 21:00,492.1,Pokhara,56.0,38.9,52.58,0.0,9.9,0.0,0.0,Clear
4/19/2021 22:00,458.7,Pokhara,54.0,38.9,56.67,0.0,9.9,0.0,0.0,Clear
4/19/2021 23:00,434.1,Pokhara,52.1,39.8,62.93,0.0,9.9,0.0,0.0,Clear
4/20/2021 0:00,416.8,Pokhara,48.8,38.0,66.15,0.0,9.9,0.0,0.0,Clear
4/20/2021 1:00,408.7,Pokhara,47.0,37.1,68.31,0.0,9.9,0.0,0.0,Clear
4/20/2021 2:00,413.1,Pokhara,45.0,37.1,73.85,0.0,9.9,0.0,0.0,Clear
4/20/2021 3:00,410.3,Pokhara,44.1,36.0,73.0,0.0,9.9,0.0,0.0,Clear
4/20/2021 4:00,424.4,Pokhara,43.1,35.1,73.18,0.0,9.9,0.0,0.0,Clear
4/20/2021 5:00,444.8,Pokhara,39.8,34.1,79.7,0.0,9.9,0.0,0.0,Clear
4/20/2021 6:00,485.1,Pokhara,41.0,34.1,76.19,0.0,9.9,2.0,0.0,Clear
4/20/2021 7:00,505.0,Pokhara,41.0,35.1,79.28,0.0,9.9,46.0,0.0,Clear
4/20/2021 8:00,501.4,Pokhara,45.0,36.0,70.54,0.0,9.9,189.0,0.0,Clear
4/20/2021 9:00,511.3,Pokhara,48.8,38.0,66.15,0.0,9.9,361.0,0.0,Clear
4/20/2021 10:00,496.0,Pokhara,52.1,38.0,58.66,0.0,9.9,597.0,0.0,Clear
4/20/2021 11:00,498.9,Pokhara,54.0,38.9,56.67,0.0,9.9,717.0,0.0,Clear
4/20/2021 12:00,503.9,Pokhara,57.8,41.0,53.38,0.0,9.9,873.0,0.0,Clear
4/20/2021 13:00,501.5,Pokhara,57.8,39.8,51.03,27.3,9.9,950.0,0.0,Partially cloudy
4/20/2021 14:00,503.1,Pokhara,59.0,39.8,48.95,34.9,9.9,789.0,0.0,Partially cloudy
4/20/2021 15:00,502.2,Pokhara,62.1,39.8,43.89,0.0,9.9,694.0,0.0,Clear
4/20/2021 16:00,488.0,Pokhara,56.0,37.1,49.0,50.0,9.9,607.0,0.0,Partially cloudy
4/20/2021 17:00,491.9,Pokhara,46.1,34.1,62.6,50.0,9.9,273.0,0.0,Partially cloudy
4/20/2021 18:00,507.0,Pokhara,41.0,33.2,73.5,100.0,9.9,121.0,0.0,Overcast
4/20/2021 19:00,530.0,Pokhara,36.0,32.0,85.32,100.0,8.7,21.0,0.0,Overcast
4/20/2021 20:00,535.0,Pokhara,33.2,30.8,91.0,100.0,0.6,4.0,0.0,"Snow, Rain, Overcast"
4/20/2021 21:00,530.7,Pokhara,33.2,30.8,91.0,100.0,3.1,0.0,0.0,"Snow, Rain, Overcast"
4/20/2021 22:00,509.9,Pokhara,33.2,30.8,91.0,100.0,2.5,0.0,0.0,"Snow, Rain, Overcast"
4/20/2021 23:00,487.6,Pokhara,33.2,32.0,95.37,100.0,3.7,0.0,0.0,"Snow, Rain, Overcast"
4/21/2021 0:00,474.0,Pokhara,34.1,32.0,92.0,100.0,9.9,0.0,0.0,Overcast
4/21/2021 1:00,471.5,Pokhara,35.1,32.0,88.42,100.0,9.9,0.0,0.0,Overcast
4/21/2021 2:00,473.2,Pokhara,34.1,30.8,87.79,27.3,9.9,0.0,0.0,Partially cloudy
4/21/2021 3:00,473.9,Pokhara,33.2,29.9,87.74,0.0,9.9,0.0,0.0,Clear
4/21/2021 4:00,488.8,Pokhara,33.2,29.9,87.74,0.0,8.7,0.0,0.0,Clear
4/21/2021 5:00,476.3,Pokhara,33.2,30.8,91.0,27.3,6.8,0.0,0.0,Partially cloudy
4/21/2021 6:00,532.6,Pokhara,33.2,32.0,95.37,88.9,6.8,24.3,0.0,Partially cloudy
4/21/2021 7:00,558.4,Pokhara,33.2,32.0,95.37,0.0,6.2,34.0,0.0,Clear
4/21/2021 8:00,558.8,Pokhara,36.0,33.2,89.45,27.3,8.7,161.0,0.0,Partially cloudy
4/21/2021 9:00,548.1,Pokhara,39.8,34.1,79.7,88.9,9.9,318.0,0.0,Partially cloudy
4/21/2021 10:00,540.3,Pokhara,42.2,34.1,72.8,88.9,9.9,549.0,0.0,Partially cloudy
4/21/2021 11:00,537.8,Pokhara,46.1,33.2,60.38,50.0,9.9,821.0,0.0,Partially cloudy
4/21/2021 12:00,525.3,Pokhara,47.0,24.2,40.39,50.0,9.9,1030.0,0.0,Partially cloudy
4/21/2021 13:00,521.9,Pokhara,50.0,24.2,36.15,88.9,9.9,751.0,0.0,Partially cloudy
4/21/2021 14:00,506.5,Pokhara,51.2,21.8,31.37,88.9,9.9,684.0,0.0,Partially cloudy
4/21/2021 15:00,508.6,Pokhara,48.8,18.0,29.03,27.3,9.9,628.0,0.0,Partially cloudy
4/21/2021 16:00,500.1,Pokhara,51.2,19.1,27.97,88.9,9.9,474.0,0.0,Partially cloudy
4/21/2021 17:00,502.7,Pokhara,52.1,20.9,29.21,100.0,9.9,262.0,0.0,Overcast
4/21/2021 18:00,519.8,Pokhara,48.8,20.0,31.7,27.3,9.9,144.0,0.0,Partially cloudy
4/21/2021 19:00,516.2,Pokhara,48.8,20.9,32.94,50.0,9.9,57.0,0.0,Partially cloudy
4/21/2021 20:00,530.2,Pokhara,43.1,26.1,50.8,0.0,9.9,5.0,0.0,Clear
4/21/2021 21:00,516.2,Pokhara,44.1,26.1,48.9,100.0,9.9,0.0,0.0,Overcast
4/21/2021 22:00,498.5,Pokhara,43.1,28.1,55.31,100.0,9.9,0.0,0.0,Overcast
4/21/2021 23:00,470.6,Pokhara,43.1,30.8,61.74,100.0,9.9,0.0,0.0,Overcast
4/22/2021 0:00,452.5,Pokhara,43.1,28.1,55.31,100.0,9.9,0.0,0.0,Overcast
4/22/2021 1:00,450.4,Pokhara,42.2,28.1,57.25,88.9,9.9,0.0,0.0,Partially cloudy
4/22/2021 2:00,452.8,Pokhara,39.8,29.0,65.03,0.0,9.9,0.0,0.0,Clear
4/22/2021 3:00,456.5,Pokhara,38.0,29.9,72.37,0.0,9.9,0.0,0.0,Clear
4/22/2021 4:00,467.7,Pokhara,36.0,29.9,78.49,0.0,9.9,0.0,0.0,Clear
4/22/2021 5:00,500.9,Pokhara,36.0,30.8,81.41,0.0,9.9,0.0,0.0,Clear
4/22/2021 6:00,526.5,Pokhara,32.0,29.0,88.68,0.0,9.9,7.0,0.0,Clear
4/22/2021 7:00,543.0,Pokhara,37.1,33.2,85.45,0.0,9.9,58.0,0.0,Clear
4/22/2021 8:00,534.7,Pokhara,41.0,34.1,76.19,50.0,9.9,169.0,0.0,Partially cloudy
4/22/2021 9:00,532.2,Pokhara,46.1,29.0,51.07,0.0,9.9,378.0,0.0,Clear
4/22/2021 10:00,519.9,Pokhara,48.8,23.0,35.93,0.0,9.9,674.0,0.0,Clear
4/22/2021 11:00,509.2,Pokhara,50.0,20.9,31.54,0.0,9.9,864.0,0.0,Clear
4/22/2021 12:00,511.2,Pokhara,52.1,21.8,30.34,0.0,9.9,989.0,0.0,Clear
4/22/2021 13:00,505.2,Pokhara,53.1,20.9,28.16,0.0,9.9,1004.0,0.0,Clear
4/22/2021 14:00,498.4,Pokhara,55.1,20.9,26.12,0.0,9.9,985.0,0.0,Clear
4/22/2021 15:00,489.3,Pokhara,56.0,21.8,26.26,0.0,9.9,901.0,0.0,Clear
4/22/2021 16:00,487.0,Pokhara,56.0,20.0,24.33,0.0,9.9,747.0,0.0,Clear
4/22/2021 17:00,478.3,Pokhara,56.0,20.9,25.28,0.0,9.9,388.0,0.0,Clear
4/22/2021 18:00,486.1,Pokhara,55.1,20.9,26.12,0.0,9.9,173.0,0.0,Clear
4/22/2021 19:00,498.9,Pokhara,53.1,21.8,29.25,0.0,9.9,51.0,0.0,Clear
4/22/2021 20:00,512.5,Pokhara,48.8,26.1,40.85,0.0,9.9,7.0,0.0,Clear
4/22/2021 21:00,495.8,Pokhara,44.1,29.9,57.29,0.0,9.9,0.0,0.0,Clear
4/22/2021 22:00,464.7,Pokhara,43.1,30.8,61.74,0.0,9.9,0.0,0.0,Clear
4/22/2021 23:00,441.1,Pokhara,42.2,32.0,66.98,0.0,9.9,0.0,0.0,Clear
4/23/2021 0:00,434.5,Pokhara,41.0,35.1,79.28,0.0,9.9,0.0,0.0,Clear
4/23/2021 1:00,429.3,Pokhara,42.2,36.0,78.51,0.0,9.9,0.0,0.0,Clear
4/23/2021 2:00,425.8,Pokhara,45.0,35.1,68.07,100.0,9.9,0.0,0.0,Overcast
4/23/2021 3:00,421.9,Pokhara,45.0,33.2,63.1,88.9,9.9,0.0,0.0,Partially cloudy
4/23/2021 4:00,430.3,Pokhara,44.1,35.1,70.44,100.0,9.9,0.0,0.0,Overcast
4/23/2021 5:00,450.6,Pokhara,46.1,34.1,62.6,100.0,9.9,0.0,0.0,Overcast
4/23/2021 6:00,483.4,Pokhara,46.1,32.0,57.59,100.0,9.9,1.0,0.0,Overcast
4/23/2021 7:00,498.6,Pokhara,47.9,37.1,66.04,100.0,9.9,27.0,0.0,Overcast
4/23/2021 8:00,507.9,Pokhara,50.0,36.0,58.41,100.0,9.9,87.0,0.0,Overcast
4/23/2021 9:00,501.4,Pokhara,51.2,35.1,53.95,88.9,9.9,220.0,0.0,Partially cloudy
4/23/2021 10:00,502.4,Pokhara,53.1,35.1,50.31,100.0,9.9,261.0,0.0,Overcast
4/23/2021 11:00,498.1,Pokhara,55.1,34.1,44.84,100.0,9.9,426.0,0.0,Overcast
4/23/2021 12:00,496.3,Pokhara,55.1,34.1,44.84,100.0,9.9,406.0,0.0,Overcast
4/23/2021 13:00,494.7,Pokhara,56.9,37.1,47.43,100.0,9.9,365.0,0.0,Overcast
4/23/2021 14:00,488.1,Pokhara,56.9,38.0,49.13,100.0,9.9,257.0,0.0,Overcast
4/23/2021 15:00,473.8,Pokhara,59.0,38.0,45.63,100.0,9.9,484.0,0.0,Overcast
4/23/2021 16:00,471.4,Pokhara,61.1,39.8,45.46,100.0,9.9,390.0,0.0,Overcast
4/23/2021 17:00,457.4,Pokhara,62.1,39.8,43.89,88.9,9.9,226.0,0.0,Partially cloudy
4/23/2021 18:00,462.5,Pokhara,61.1,39.8,45.46,88.9,9.9,146.0,0.0,Partially cloudy
4/23/2021 19:00,474.5,Pokhara,60.2,41.0,49.1,100.0,9.9,39.0,0.0,Overcast
4/23/2021 20:00,482.4,Pokhara,57.8,41.0,53.38,100.0,9.9,11.0,0.0,Overcast
4/23/2021 21:00,467.1,Pokhara,57.8,39.8,51.03,100.0,9.9,0.0,0.0,Overcast
4/23/2021 22:00,452.1,Pokhara,56.9,39.8,52.71,100.0,9.9,0.0,0.0,Overcast
4/23/2021 23:00,423.1,Pokhara,55.1,38.9,54.32,0.0,9.9,0.0,0.0,Clear
4/24/2021 0:00,403.3,Pokhara,55.1,38.9,54.32,0.0,9.9,0.0,0.0,Clear
4/24/2021 1:00,396.8,Pokhara,54.0,38.9,56.67,0.0,9.9,0.0,0.0,Clear
4/24/2021 2:00,388.8,Pokhara,54.0,38.9,56.67,88.9,9.9,0.0,0.0,Partially cloudy
4/24/2021 3:00,384.3,Pokhara,53.1,39.8,60.66,100.0,9.9,0.0,0.0,Overcast
4/24/2021 4:00,381.6,Pokhara,52.1,41.0,65.83,100.0,9.9,0.0,0.0,Overcast
4/24/2021 5:00,388.1,Pokhara,53.1,41.0,63.45,100.0,9.9,0.0,0.0,Overcast
4/24/2021 6:00,386.9,Pokhara,52.1,41.0,65.83,100.0,9.9,3.0,0.0,Overcast
4/24/2021 7:00,413.4,Pokhara,52.1,42.2,68.89,100.0,9.9,13.0,0.0,Overcast
4/24/2021 8:00,433.5,Pokhara,52.1,44.1,74.09,100.0,9.9,39.0,0.0,Overcast
4/24/2021 9:00,443.2,Pokhara,53.1,46.1,77.23,100.0,6.8,74.0,0.0,Overcast
4/24/2021 10:00,457.8,Pokhara,52.1,47.9,85.74,100.0,5.0,90.0,0.0,"Rain, Overcast"
4/24/2021 11:00,457.9,Pokhara,52.1,48.8,88.68,100.0,3.7,181.0,0.0,"Rain, Overcast"
4/24/2021 12:00,461.0,Pokhara,53.1,50.0,89.26,100.0,6.2,177.0,0.0,"Rain, Overcast"
4/24/2021 13:00,450.6,Pokhara,53.1,51.2,93.25,100.0,3.7,115.0,0.0,"Rain, Overcast"
4/24/2021 14:00,455.8,Pokhara,53.1,51.2,93.25,100.0,3.7,115.0,0.0,"Rain, Overcast"
4/24/2021 15:00,448.1,Pokhara,53.1,51.2,93.25,100.0,3.7,89.0,0.0,"Rain, Overcast"
4/24/2021 16:00,438.2,Pokhara,53.1,51.2,93.25,100.0,3.7,129.0,0.0,"Rain, Overcast"
4/24/2021 17:00,447.3,Pokhara,54.0,51.2,90.23,100.0,6.8,213.0,0.0,"Rain, Overcast"
4/24/2021 18:00,444.6,Pokhara,54.0,50.0,86.37,100.0,9.9,110.0,0.0,Overcast
4/24/2021 19:00,446.3,Pokhara,54.0,51.2,90.23,100.0,8.1,75.0,0.0,Overcast
4/24/2021 20:00,460.3,Pokhara,52.1,50.0,92.6,88.9,8.7,9.0,0.0,Partially cloudy
4/24/2021 21:00,436.7,Pokhara,53.1,50.0,89.26,100.0,8.7,0.0,0.0,Overcast
4/24/2021 22:00,424.0,Pokhara,53.1,50.0,89.26,88.9,8.1,0.0,0.0,Partially cloudy
4/24/2021 23:00,399.0,Pokhara,51.2,48.8,91.67,50.0,6.8,0.0,0.0,Partially cloudy
4/25/2021 0:00,388.8,Pokhara,52.1,50.0,92.6,0.0,6.8,0.0,0.0,Clear
4/25/2021 1:00,385.5,Pokhara,50.0,48.8,95.76,0.0,5.0,0.0,0.0,Clear
4/25/2021 2:00,379.5,Pokhara,50.0,47.9,92.59,0.0,3.7,0.0,0.0,Clear
4/25/2021 3:00,378.4,Pokhara,50.0,47.9,92.59,0.0,3.7,0.0,0.0,Clear
4/25/2021 4:00,377.0,Pokhara,50.0,47.0,89.51,0.0,6.2,0.0,0.0,Clear
4/25/2021 5:00,389.5,Pokhara,48.8,46.1,90.35,0.0,6.8,0.0,0.0,Clear
4/25/2021 6:00,383.8,Pokhara,47.0,44.1,89.38,0.0,5.0,7.0,0.0,Clear
4/25/2021 7:00,406.7,Pokhara,47.9,45.0,89.42,0.0,6.2,66.0,0.0,Clear
4/25/2021 8:00,409.5,Pokhara,48.8,43.1,80.42,0.0,9.9,133.0,0.0,Clear
4/25/2021 9:00,418.9,Pokhara,53.1,45.0,73.91,0.0,9.9,374.0,0.0,Clear
