Name,datetime,Temperature,feelslike,dewpoint,humidity,precipitation,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddirection,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,severerisk,conditions,,,,,
Pokhara,7/21/2021 11:00,82.1,85.1,68,62.36,0,0,,0,0,,4.7,90,1019.3,27.3,9.9,751,8,,Partially cloudy,,,,,
Pokhara,7/21/2021 12:00,84.8,87.5,66.8,54.92,0,0,,0,0,,6.9,40,1019.4,0,9.9,873,9,,Clear,,,,,
Pokhara,7/21/2021 13:00,86,88.7,66.8,52.91,0,0,,0,0,,5.8,70,1019,50,8.7,937,9,,Partially cloudy,,,,,
Pokhara,7/21/2021 14:00,87.2,92.2,70.1,56.96,0,0,,0,0,,8.1,10,1018.4,27.3,8.7,829,8,,Partially cloudy,,,,,
Pokhara,7/21/2021 15:00,87.2,90.7,68,53.05,0,0,,0,0,,5.8,40,1018.4,50,8.7,647,6,,Partially cloudy,,,,,
Pokhara,7/21/2021 16:00,87.2,91.5,69.2,55.24,0,0,,0,0,,9.2,50,1018,0,8.7,587,6,,Clear,,,,,
Pokhara,7/21/2021 17:00,86,90.2,69.2,57.35,0,0,,0,0,,8.1,40,1018,0,6.8,370,4,,Clear,,,,,
Pokhara,7/21/2021 18:00,83.9,87.1,68,58.84,0,0,,0,0,,8.1,50,1018.1,0,6.2,217,2,,Clear,,,,,
Pokhara,7/21/2021 19:00,82.1,85.6,69.2,64.94,0,0,,0,0,,5.8,40,1018.2,0,5,84,1,,Clear,,,,,
Pokhara,7/21/2021 20:00,80.1,83,69.2,69.44,0,0,,0,0,,3.4,10,1018.5,0,3.7,32,0,,Clear,,,,,
Pokhara,7/21/2021 21:00,77,77,69.2,76.85,0,0,,0,0,,3.4,360,1019.1,0,6.2,0,0,,Clear,,,,,
Pokhara,7/21/2021 22:00,74.9,74.9,69.2,82.3,0,0,,0,0,,0,0,1019.8,0,5,0,0,,Clear,,,,,
Pokhara,7/21/2021 23:00,73.1,73.1,69.2,87.42,0,0,,0,0,,0,0,1020,0,5,0,0,,Clear,,,,,
Pokhara,7/22/2021 0:00,73.1,73.1,69.2,87.42,0,0,,0,0,,0,0,1020.1,0,5,0,0,,Clear,,,,,
Pokhara,7/22/2021 1:00,71.1,71.1,69.2,93.73,0,0,,0,0,,3.4,10,1020.2,0,5,0,0,,Clear,,,,,
Pokhara,7/22/2021 2:00,72,72,69.2,90.92,0,0,,0,0,,0,0,1020.3,0,5,0,0,,Clear,,,,,
Pokhara,7/22/2021 3:00,71.1,71.1,69.2,93.73,0,0,,0,0,,0,0,1020.2,0,3.7,0,0,,Clear,,,,,
Pokhara,7/22/2021 4:00,70.1,70.1,69.2,96.97,0,0,,0,0,,0,0,1020.3,0,3.1,0,0,,Clear,,,,,
Pokhara,7/22/2021 5:00,69.2,69.2,68,96.04,0,0,,0,0,,0,0,1020.8,0,1.9,1.7,0,,Clear,,,,,
Pokhara,7/22/2021 6:00,68,68,66.8,96.07,0,0,,0,0,,3.4,30,1021.2,0,1.9,12,0,,Clear,,,,,
Pokhara,7/22/2021 7:00,71.1,71.1,69.2,93.73,0,0,,0,0,,0,0,1021.6,0,3.7,64,1,,Clear,,,,,
Pokhara,7/22/2021 8:00,73.1,73.1,68,83.96,0,0,,0,0,,3.4,90,1022,0,5,193,2,,Clear,,,,,
Pokhara,7/22/2021 9:00,75.8,75.8,69.2,79.87,0,0,,0,0,,3.4,100,1022.3,0,5,349,3,,Clear,,,,,
Pokhara,7/22/2021 10:00,79.1,79.1,69.2,71.76,0,0,,0,0,,4.7,140,1022.3,0,6.2,548,5,,Clear,,,,,
Pokhara,7/22/2021 11:00,81,84.2,69.2,67.43,0,0,,0,0,,0,0,1022.5,0,6.2,729,7,,Clear,,,,,
Pokhara,7/22/2021 12:00,83.9,87.7,69.2,61.27,0,0,,0,0,,4.7,90,1022.1,0,6.2,880,9,,Clear,,,,,
Pokhara,7/22/2021 13:00,84.8,89.4,70.1,61.38,0,0,,0,0,,6.9,40,1021.7,88.9,6.2,543,5,,Partially cloudy,,,,,
Pokhara,7/22/2021 14:00,84.8,89.4,70.1,61.38,0,0,,0,0,,4.7,50,1021.2,88.9,6.2,645,6,,Partially cloudy,,,,,
Pokhara,7/22/2021 15:00,84.8,89.4,70.1,61.38,0,0,,0,0,,5.8,40,1021,88.9,6.2,708,7,,Partially cloudy,,,,,
Pokhara,7/22/2021 16:00,83.9,88.3,70.1,63.18,0,0,,0,0,,4.7,100,1020.8,88.9,6.8,420,4,,Partially cloudy,,,,,
Pokhara,7/22/2021 17:00,84.8,90.1,71.1,63.5,0,0,,0,0,,5.8,100,1020.6,27.3,8.1,464,5,,Partially cloudy,,,,,
Pokhara,7/22/2021 18:00,83.9,87.7,69.2,61.27,0,0,,0,0,,3.4,66.1,1020.4,0,8.1,214,2,,Clear,,,,,
Pokhara,7/22/2021 19:00,83,87.2,70.1,65.04,0,0,,0,0,,3.4,100,1020.3,27.3,8.1,82,1,,Partially cloudy,,,,,
Pokhara,7/22/2021 20:00,80.1,83.6,71.1,74.09,0,0,,0,0,,4.7,90,1020.6,0,8.1,25,0,,Clear,,,,,
Pokhara,7/22/2021 21:00,78.2,78.2,70.1,76.22,0,0,,0,0,,3.4,100,1020.8,0,8.7,0,0,,Clear,,,,,
Pokhara,7/22/2021 22:00,77,77,70.1,79.25,0,0,,0,0,,0,0,1021.2,0,8.7,0,0,,Clear,,,,,
Pokhara,7/22/2021 23:00,75.8,75.8,69.2,79.87,0,0,,0,0,,0,0,1021.2,0,8.1,0,0,,Clear,,,,,
Pokhara,7/23/2021 0:00,74.9,74.9,69.2,82.3,0,0,,0,0,,0,0,1021,0,8.1,0,0,,Clear,,,,,
Pokhara,7/23/2021 1:00,73.1,73.1,69.2,87.42,0,0,,0,0,,3.4,20,1021,0,8.1,0,0,,Clear,,,,,
Pokhara,7/23/2021 2:00,71.1,71.1,69.2,93.73,0,0,,0,0,,0,0,1020.8,0,6.2,0,0,,Clear,,,,,
Pokhara,7/23/2021 3:00,71.1,71.1,68,90.02,0,0,,0,0,,0,0,1020.7,0,6.2,0,0,,Clear,,,,,
Pokhara,7/23/2021 4:00,70.1,70.1,68,93.13,0,0,,0,0,,0,0,1020.7,0,5,0,0,,Clear,,,,,
Pokhara,7/23/2021 5:00,69.2,69.2,68,96.04,0,0,,0,0,,0,0,1021,0,5,1.8,0,,Clear,,,,,
Pokhara,7/23/2021 6:00,69.2,69.2,68,96.04,0,0,,0,0,,0,0,1021.3,0,2.5,11,0,,Clear,,,,,
Pokhara,7/23/2021 7:00,71.1,71.1,69.2,93.73,0,0,,0,0,,0,0,1021.4,0,5,63,1,,Clear,,,,,
Pokhara,7/23/2021 8:00,73.1,73.1,70.1,90.15,0,0,,0,0,,0,0,1021.6,0,5,218,2,,Clear,,,,,
Pokhara,7/23/2021 9:00,78.2,78.2,69.2,73.91,0,0,,0,0,,0,0,1021.9,0,8.1,373,4,,Clear,,,,,
Pokhara,7/23/2021 10:00,81,84.2,69.2,67.43,0,0,,0,0,,4.7,90,1021.6,0,8.1,576,6,,Clear,,,,,
Pokhara,7/23/2021 11:00,82.1,84.6,66.8,59.91,0,0,,0,0,,0,0,1021.5,0,9.9,753,8,,Clear,,,,,
Pokhara,7/23/2021 12:00,83.9,87.1,68,58.84,0,0,,0,0,,5.8,90,1021.1,0,8.7,879,9,,Clear,,,,,
Pokhara,7/23/2021 13:00,83.9,87.1,68,58.84,0,0,,0,0,,3.4,84.6,1020.6,50,8.7,953,10,,Partially cloudy,,,,,
Pokhara,7/23/2021 14:00,83.9,87.7,69.2,61.27,0,0,,0,0,,8.1,130,1020.2,50,8.7,850,9,,Partially cloudy,,,,,
Pokhara,7/23/2021 15:00,86,90.8,70.1,59.14,0,0,,0,0,,4.7,120,1019.6,50,8.7,589,6,,Partially cloudy,,,,,
Pokhara,7/23/2021 16:00,84.8,88.1,68,57.16,0,0,,0,0,,5.8,90,1019.2,88.9,8.7,611,6,,Partially cloudy,,,,,
Pokhara,7/23/2021 17:00,86,90.2,69.2,57.35,0,0,,0,0,,5.8,90,1019,50,8.7,373,4,,Partially cloudy,,,,,
Pokhara,7/23/2021 18:00,84.8,88.8,69.2,59.52,0,0,,0,0,,5.8,100,1018.3,27.3,8.7,176,2,,Partially cloudy,,,,,
Pokhara,7/23/2021 19:00,83.9,87.7,69.2,61.27,0,0,,0,0,,3.4,120,1018.1,0,8.7,66,1,,Clear,,,,,
Pokhara,7/23/2021 20:00,81,84.2,69.2,67.43,0,0,,0,0,,3.4,170,1017.9,0,6.8,22,0,,Clear,,,,,
Pokhara,7/23/2021 21:00,79.1,79.1,70.1,74,0,0,,0,0,,0,0,1018,0,8.1,0,0,,Clear,,,,,
Pokhara,7/23/2021 22:00,75.8,75.8,70.1,82.36,0,0,,0,0,,0,0,1018.4,0,6.8,0,0,,Clear,,,,,
Pokhara,7/23/2021 23:00,75.8,75.8,69.2,79.87,0,0,,0,0,,0,0,1018.4,0,6.8,0,0,,Clear,,,,,
Pokhara,7/24/2021 0:00,74,74,70.1,87.47,0,0,,0,0,,0,0,1018.2,0,6.2,0,0,,Clear,,,,,
Pokhara,7/24/2021 1:00,72,72,70.1,93.76,0,0,,0,0,,0,0,1017.8,0,5,0,0,,Clear,,,,,
Pokhara,7/24/2021 2:00,72,72,70.1,93.76,0,0,,0,0,,0,0,1017.4,0,6.2,0,0,,Clear,,,,,
Pokhara,7/24/2021 3:00,71.1,71.1,69.2,93.73,0,0,,0,0,,0,0,1017.2,0,3.7,0,0,,Clear,,,,,
Pokhara,7/24/2021 4:00,71.1,71.1,69.2,93.73,0,0,,0,0,,0,0,1017.2,0,5,0,0,,Clear,,,,,
Pokhara,7/24/2021 5:00,70.1,70.1,68,93.13,0,0,,0,0,,0,0,1017.3,0,3.1,1.7,0,,Clear,,,,,
Pokhara,7/24/2021 6:00,70.1,70.1,68,93.13,0,0,,0,0,,0,0,1017.5,0,5,11,0,,Clear,,,,,
Pokhara,7/24/2021 7:00,72,72,70.1,93.76,0,0,,0,0,,0,0,1017.7,0,6.2,69,1,,Clear,,,,,
Pokhara,7/24/2021 8:00,75.8,75.8,68,76.7,0,0,,0,0,,4.7,200,1017.9,0,8.7,222,2,,Clear,,,,,
Pokhara,7/24/2021 9:00,80.1,82.1,65.9,62.11,0,0,,0,0,,6.9,190,1018,0,9.9,379,4,,Clear,,,,,
Pokhara,7/24/2021 10:00,82.1,85.1,68,62.36,0,0,,0,0,,6.9,190,1017.9,0,9.9,570,6,,Clear,,,,,
Pokhara,7/24/2021 11:00,83.9,88.3,70.1,63.18,0,0,,0,0,,6.9,180,1017.9,27.3,9.9,758,8,,Partially cloudy,,,,,
Pokhara,7/24/2021 12:00,86,90.8,70.1,59.14,0,0,,0,0,,9.2,220,1017.4,27.3,8.7,902,9,,Partially cloudy,,,,,
Pokhara,7/24/2021 13:00,87.2,93,71.1,58.93,0,0,,0,0,16.1,9.2,200,1016.9,88.9,8.1,761,8,,Partially cloudy,,,,,
Pokhara,7/24/2021 14:00,88.1,94.9,72,59.05,0,0,,0,0,,10.3,200,1016.2,50,8.1,786,8,,Partially cloudy,,,,,
Pokhara,7/24/2021 15:00,89.1,96.1,72,57.21,0,0,,0,0,,10.3,240,1015.4,27.3,8.1,884,9,,Partially cloudy,,,,,
Pokhara,7/24/2021 16:00,90,98.4,73.1,57.84,0,0,,0,0,,10.3,210,1014.7,0,8.7,779,8,,Clear,,,,,
Pokhara,7/24/2021 17:00,90,97.2,72,55.61,0,0,,0,0,,11.4,220,1014.3,27.3,8.7,509,5,,Partially cloudy,,,,,
Pokhara,7/24/2021 18:00,88.1,96,73.1,61.41,0,0,,0,0,,12.8,230,1014.4,0,8.7,178,2,,Clear,,,,,
Pokhara,7/24/2021 19:00,84.8,92.4,74,70.17,0,0,,0,0,,10.3,210,1013.8,0,8.7,33,0,,Clear,,,,,
Pokhara,7/24/2021 20:00,83.9,91,74,72.23,0,0,,0,0,,9.2,210,1013.5,0,8.7,31,0,,Clear,,,,,
Pokhara,7/24/2021 21:00,81,86.3,74,79.5,0,0,,0,0,,9.2,210,1013.1,0,9.9,0,0,,Clear,,,,,
Pokhara,7/24/2021 22:00,79.1,79.1,73.1,82.08,0,0,,0,0,,4.7,210,1013.9,0,9.9,0,0,,Clear,,,,,
Pokhara,7/24/2021 23:00,79.1,79.1,73.1,82.08,0,0,,0,0,,3.4,220,1014.7,27.3,9.9,0,0,,Partially cloudy,,,,,
Pokhara,7/25/2021 0:00,77,77,73.1,87.9,0,0,,0,0,,5.8,210,1014.4,0,9.9,0,0,,Clear,,,,,
Pokhara,7/25/2021 1:00,77,77,73.1,87.9,0,0,,0,0,,4.7,220,1014.1,0,8.7,0,0,,Clear,,,,,
Pokhara,7/25/2021 2:00,77,77,74,90.6,0,0,,0,0,,5.8,210,1013.2,0,8.7,0,0,,Clear,,,,,
Pokhara,7/25/2021 3:00,77,77,74,90.6,0,0,,0,0,,4.7,260,1013.8,0,9.9,0,0,,Clear,,,,,
Pokhara,7/25/2021 4:00,75.8,75.8,73.1,91.36,0,0,,0,0,,0,0,1013.9,50,8.7,0,0,,Partially cloudy,,,,,
Pokhara,7/25/2021 5:00,75.8,75.8,73.1,91.36,0,0,,0,0,,4.7,230,1013.6,0,8.7,1.6,0,,Clear,,,,,
Pokhara,7/25/2021 6:00,77,77,72,84.52,0,0,,0,0,,8.1,250,1013.6,27.3,9.9,7,0,,Partially cloudy,,,,,
Pokhara,7/25/2021 7:00,77,77,71.1,81.99,0,0,,0,0,,3.4,290,1014,0,9.9,18,0,,Clear,,,,,
Pokhara,7/25/2021 8:00,75.8,75.8,71.1,85.21,0,0,,0,0,,8.1,260,1014.4,50,9.9,31,0,,Partially cloudy,,,,,
Pokhara,7/25/2021 9:00,77,77,72,84.52,0,0,,0,0,,4.7,220,1013.9,0,9.9,110,1,,Clear,,,,,
Pokhara,7/25/2021 10:00,78.2,78.2,72,81.3,0,0,,0,0,,0,0,1014.3,0,9.9,267,3,,Clear,,,,,
Pokhara,7/25/2021 11:00,80.1,83.9,72,76.38,0,0,,0,0,,4.7,100,1014.6,0,9.9,327,3,,Clear,,,,,
Pokhara,7/25/2021 12:00,82.1,87,72,71.42,0,0,,0,0,,0,0,1015.1,0,9.9,351,4,,Clear,,,,,
Pokhara,7/25/2021 13:00,83.9,88.9,71.1,65.36,0,0,,0,0,,0,0,1015.2,0,9.9,656,7,,Clear,,,,,
Pokhara,7/25/2021 14:00,87.2,93.7,72,60.75,0,0,,0,0,,4.7,40,1014.3,0,9.9,789,8,,Clear,,,,,
Pokhara,7/25/2021 15:00,88.1,96,73.1,61.41,0,0,,0,0,,5.8,60,1013.7,0,9.9,799,8,,Clear,,,,,
Pokhara,7/25/2021 16:00,89.1,98.2,74,61.32,0,0,,0,0,,3.4,304.2,1013.7,0,9.9,688,7,,Clear,,,,,
Pokhara,7/25/2021 17:00,89.1,96.1,72,57.21,0,0,,0,0,,0,0,1012.9,50,9.9,528,5,,Partially cloudy,,,,,
Pokhara,7/25/2021 18:00,88.1,96.9,74,63.29,0,0,,0,0,,5.8,350,1012.6,0,9.9,177,2,,Clear,,,,,
Pokhara,7/25/2021 19:00,84.8,93.2,74.9,72.32,0,0,,0,0,,4.7,340,1012.4,0,9.9,72,1,,Clear,,,,,
Pokhara,7/25/2021 20:00,83,89.7,74,74.36,0,0,,0,0,,3.4,340,1012.8,50,9.9,24,0,,Partially cloudy,,,,,
Pokhara,7/25/2021 21:00,81,86.3,74,79.5,0,0,,0,0,,0,0,1013.4,0,9.9,0,0,,Clear,,,,,
Pokhara,7/25/2021 22:00,80.1,85,74.9,84.38,0,0,,0,0,,0,0,1013.8,0,9.9,0,0,,Clear,,,,,
Pokhara,7/25/2021 23:00,78.2,78.2,74.9,89.81,0,0,,0,0,,0,0,1014.2,0,9.9,0,0,,Clear,,,,,
Pokhara,7/26/2021 0:00,75.8,75.8,74,94.16,0,0,,0,0,,0,0,1014.3,0,9.9,0,0,,Clear,,,,,
Pokhara,7/26/2021 1:00,75.8,75.8,74,94.16,0,0,,0,0,,0,0,1013.9,0,9.9,0,0,,Clear,,,,,
Pokhara,7/26/2021 2:00,75.8,75.8,74,94.16,0,0,,0,0,,0,0,1013.8,0,9.9,0,0,,Clear,,,,,
Pokhara,7/26/2021 3:00,75.8,75.8,74,94.16,0,0,,0,0,,0,0,1013.9,0,9.9,0,0,,Clear,,,,,
Pokhara,7/26/2021 4:00,74.9,74.9,73.1,94.14,0,0,,0,0,,0,0,1014.2,50,9.9,0,0,,Partially cloudy,,,,,
Pokhara,7/26/2021 5:00,74,74,73.1,97.02,0,0,,0,0,,0,0,1014.5,88.9,8.1,0.7,0,,Partially cloudy,,,,,
Pokhara,7/26/2021 6:00,74,74,73.1,97.02,0,0,,0,0,,0,0,1014.8,0,6.2,4,0,,Clear,,,,,
Pokhara,7/26/2021 7:00,75.8,75.8,74.9,97.04,0,0,,0,0,,0,0,1015.2,88.9,6.2,43,0,,Partially cloudy,,,,,
Pokhara,7/26/2021 8:00,80.1,85,74.9,84.38,0,0,,0,0,,3.4,50,1015.3,0,9.9,214,2,,Clear,,,,,
Pokhara,7/26/2021 9:00,83.9,90.3,73.1,70.08,0,0,,0,0,,3.4,20,1015.5,0,9.9,382,4,,Clear,,,,,
Pokhara,7/26/2021 10:00,87.2,93.7,72,60.75,0,0,,0,0,,5.8,340,1015.5,0,9.9,599,6,,Clear,,,,,
Pokhara,7/26/2021 11:00,88.1,94.9,72,59.05,0,0,,0,0,,5.8,9.3,1015.8,50,9.9,840,8,,Partially cloudy,,,,,
Pokhara,7/26/2021 12:00,90,96.4,71.1,53.94,0,0,,0,0,,9.2,60,1015.8,27.3,9.9,858,9,,Partially cloudy,,,,,
Pokhara,7/26/2021 13:00,91.1,95.2,68,46.82,0,0,,0,0,,6.9,30,1015.5,27.3,9.9,688,7,,Partially cloudy,,,,,
Pokhara,7/26/2021 14:00,92,96.3,68,45.53,0,0,,0,0,,6.9,40,1015,0,9.9,988,10,,Clear,,,,,
Pokhara,7/26/2021 15:00,92,94.3,65,41.09,0,0,,0,0,,9.2,10,1014.8,27.3,9.9,894,9,,Partially cloudy,,,,,
Pokhara,7/26/2021 16:00,92,95.4,66.8,43.74,0,0,,0,0,,5.8,1.2,1014.6,0,9.9,759,8,,Clear,,,,,
Pokhara,7/26/2021 17:00,91.1,95.2,68,46.82,0,0,,0,0,,8.1,20,1014.6,0,9.9,579,6,,Clear,,,,,
Pokhara,7/26/2021 18:00,89.1,93.7,69.2,52.02,0,0,,0,0,,8.1,330,1014.4,0,9.9,130,1,,Clear,,,,,
Pokhara,7/26/2021 19:00,87.2,91.5,69.2,55.24,0,0,,0,0,,8.1,360,1014,0,9.9,61,1,,Clear,,,,,
Pokhara,7/26/2021 20:00,83,87.2,70.1,65.04,0,0,,0,0,,4.7,350,1014.6,0,9.9,12,0,,Clear,,,,,
Pokhara,7/26/2021 21:00,81,84.5,70.1,69.54,0,0,,0,0,,3.4,360,1014.9,0,9.9,0,0,,Clear,,,,,
Pokhara,7/26/2021 22:00,79.1,79.1,70.1,74,0,0,,0,0,,3.4,10,1015.6,0,9.9,0,0,,Clear,,,,,
Pokhara,7/26/2021 23:00,75.8,75.8,69.2,79.87,0,0,,0,0,,3.4,20,1015.9,0,9.9,0,0,,Clear,,,,,
Pokhara,7/27/2021 0:00,74.9,74.9,69.2,82.3,0,0,,0,0,,0,0,1016.3,0,9.9,0,0,,Clear,,,,,
Pokhara,7/27/2021 1:00,73.1,73.1,69.2,87.42,0,0,,0,0,,0,0,1016.4,0,9.9,0,0,,Clear,,,,,
Pokhara,7/27/2021 2:00,72,72,69.2,90.92,0,0,,0,0,,3.4,360,1015.9,0,9.9,0,0,,Clear,,,,,
Pokhara,7/27/2021 3:00,71.1,71.1,68,90.02,0,0,,0,0,,0,0,1015.7,0,9.9,0,0,,Clear,,,,,
Pokhara,7/27/2021 4:00,70.1,70.1,65.9,86.73,0,0,,0,0,,0,0,1015.9,0,9.9,0,0,,Clear,,,,,
Pokhara,7/27/2021 5:00,69.2,69.2,65,86.68,0,0,,0,0,,0,0,1016.1,0,9.9,1.2,0,,Clear,,,,,
Pokhara,7/27/2021 6:00,68,68,65.9,93.13,0,0,,0,0,,0,0,1016.2,0,6.8,12,0,,Clear,,,,,
Pokhara,7/27/2021 7:00,72,72,68,87.31,0,0,,0,0,,3.4,40,1016.5,0,8.7,70,1,,Clear,,,,,
Pokhara,7/27/2021 8:00,77,77,66.8,70.9,0,0,,0,0,,4.7,40,1017,0,9.9,243,2,,Clear,,,,,
Pokhara,7/27/2021 9:00,80.1,82.7,68,66.69,0,0,,0,0,,3.4,60,1017.2,0,9.9,389,4,,Clear,,,,,
Pokhara,7/27/2021 10:00,83,86.7,69.2,63.07,0,0,,0,0,,3.4,36.2,1017.1,0,9.9,603,6,,Clear,,,,,
Pokhara,7/27/2021 11:00,86,90.8,70.1,59.14,0,0,,0,0,,0,0,1017.2,0,9.9,794,8,,Clear,,,,,
Pokhara,7/27/2021 12:00,89.1,92.1,66.8,47.99,0,0,,0,0,,8.1,60,1017.3,0,9.9,903,9,,Clear,,,,,
Pokhara,7/27/2021 13:00,91.1,93.3,65,42.26,0,0,,0,0,,8.1,40,1017.4,0,9.9,963,10,,Clear,,,,,
Pokhara,7/27/2021 14:00,91.1,93.8,65.9,43.6,0,0,,0,0,,6.9,10,1017,0,9.9,942,9,,Clear,,,,,
Pokhara,7/27/2021 15:00,91.1,93.8,65.9,43.6,0,0,,0,0,,3.4,31.5,1016.5,0,9.9,808,8,,Clear,,,,,
Pokhara,7/27/2021 16:00,92,95.4,66.8,43.74,0,0,,0,0,,8.1,30,1016.1,0,9.9,684,7,,Clear,,,,,
Pokhara,7/27/2021 17:00,91.1,93.8,65.9,43.6,0,0,,0,0,,6.9,40,1015.8,0,9.9,497,5,,Clear,,,,,
Pokhara,7/27/2021 18:00,89.1,92.9,68,49.95,0,0,,0,0,,9.2,10,1015.6,0,9.9,153,2,,Clear,,,,,
Pokhara,7/27/2021 19:00,86,90.2,69.2,57.35,0,0,,0,0,,5.8,20,1015.6,0,9.9,62,1,,Clear,,,,,
Pokhara,7/27/2021 20:00,83,87.2,70.1,65.04,0,0,,0,0,,0,0,1015.9,0,9.9,19,0,,Clear,,,,,
Pokhara,7/27/2021 21:00,79.1,79.1,70.1,74,0,0,,0,0,,0,0,1016,0,9.9,0,0,,Clear,,,,,
Pokhara,7/27/2021 22:00,75.8,75.8,70.1,82.36,0,0,,0,0,,0,0,1016.7,0,9.9,0,0,,Clear,,,,,
Pokhara,7/27/2021 23:00,74.9,74.9,70.1,84.87,0,0,,0,0,,0,0,1016.9,0,9.9,0,0,,Clear,,,,,
Pokhara,7/28/2021 0:00,72,72,69.2,90.92,0,0,,0,0,,3.4,20,1017.2,0,9.9,0,0,,Clear,,,,,
Pokhara,7/28/2021 1:00,73.1,73.1,69.2,87.42,0,0,,0,0,,0,0,1017.3,0,9.9,0,0,,Clear,,,,,
Pokhara,7/28/2021 2:00,72,72,69.2,90.92,0,0,,0,0,,0,0,1017.4,0,9.9,0,0,,Clear,,,,,
Pokhara,7/28/2021 3:00,71.1,71.1,68,90.02,0,0,,0,0,,0,0,1017.5,0,9.9,0,0,,Clear,,,,,
Pokhara,7/28/2021 4:00,69.2,69.2,66.8,92.27,0,0,,0,0,,0,0,1017.6,0,8.7,0,0,,Clear,,,,,
Pokhara,7/28/2021 5:00,69.2,69.2,68,96.04,0,0,,0,0,,0,0,1018.1,0,8.7,1,0,,Clear,,,,,
Pokhara,7/28/2021 6:00,68,68,66.8,96.07,0,0,,0,0,,0,0,1018.5,0,6.8,14,0,,Clear,,,,,
Pokhara,7/28/2021 7:00,70.1,70.1,69.2,96.97,0,0,,0,0,,0,0,1018.8,0,5,69,1,,Clear,,,,,
Pokhara,7/28/2021 8:00,72,72,69.2,90.92,0,0,,0,0,,0,0,1018,0,8.7,248,2,,Clear,,,,,
Pokhara,7/28/2021 9:00,73.1,73.1,69.2,87.42,0,0,,0,0,,0,0,1018.1,0,9.9,307,3,,Clear,,,,,
Pokhara,7/28/2021 10:00,83,86.7,69.2,63.07,0,0,,0,0,,0,0,1017.9,0,9.9,560,6,,Clear,,,,,
Pokhara,7/28/2021 11:00,87.2,91.5,69.2,55.24,0,0,,0,0,,4.7,60,1018.1,0,9.9,772,8,,Clear,,,,,
Pokhara,7/28/2021 12:00,88.1,92.6,69.2,53.68,0,0,,0,0,,5.8,100,1018.8,0,9.9,827,8,,Clear,,,,,
Pokhara,7/28/2021 13:00,89.1,93.7,69.2,52.02,0,0,,0,0,,0,0,1018.1,0,9.9,912,9,,Clear,,,,,
Pokhara,7/28/2021 14:00,90,95.5,70.1,52.14,0,0,,0,0,,4.7,327.1,1017.5,0,9.9,921,9,,Clear,,,,,
Pokhara,7/28/2021 15:00,92,98.9,71.1,50.57,0,0,,0,0,,5.8,300,1016.8,0,9.9,838,8,,Clear,,,,,
Pokhara,7/28/2021 16:00,89.1,94.4,70.1,53.64,0,0,,0,0,,5.8,320,1016.7,0,9.9,624,6,,Clear,,,,,
Pokhara,7/28/2021 17:00,89.1,94.4,70.1,53.64,0,0,,0,0,,5.8,310,1016.6,0,9.9,417,4,,Clear,,,,,
Pokhara,7/28/2021 18:00,89.1,94.4,70.1,53.64,0,0,,0,0,,4.7,310,1016.3,0,9.9,228,2,,Clear,,,,,
Pokhara,7/28/2021 19:00,84.8,90.1,71.1,63.5,0,0,,0,0,,3.4,290,1015.9,0,9.9,69,1,,Clear,,,,,
Pokhara,7/28/2021 20:00,80.1,83.9,72,76.38,0,0,,0,0,,0,0,1015.9,0,9.9,28,0,,Clear,,,,,
Pokhara,7/28/2021 21:00,74.9,74.9,72,90.52,0,0,,0,0,,0,0,1016,0,9.9,0,0,,Clear,,,,,
Pokhara,7/28/2021 22:00,74,74,71.1,90.49,0,0,,0,0,,0,0,1016.4,0,9.9,0,0,,Clear,,,,,
Pokhara,7/28/2021 23:00,73.1,73.1,72,96.16,0,0,,0,0,,0,0,1016.6,0,9.9,0,0,,Clear,,,,,
Pokhara,7/29/2021 0:00,73.1,73.1,72,96.16,0,0,,0,0,,3.4,220,1016.3,0,9.9,0,0,,Clear,,,,,
Pokhara,7/29/2021 1:00,73.1,73.1,71.1,93.27,0,0,,0,0,,0,0,1016.1,0,8.7,0,0,,Clear,,,,,
Pokhara,7/29/2021 2:00,71.1,71.1,70.1,96.66,0,0,,0,0,,0,0,1016,0,8.1,0,0,,Clear,,,,,
Pokhara,7/29/2021 3:00,72,72,71.1,97,0,0,,0,0,,0,0,1016,0,6.2,0,0,,Clear,,,,,
Pokhara,7/29/2021 4:00,71.1,71.1,70.1,96.66,0,0,,0,0,,0,0,1016.5,0,3.7,0,0,,Clear,,,,,
Pokhara,7/29/2021 5:00,71.1,71.1,71.1,100,0,0,,0,0,,0,0,1016.2,0,8.1,0.8,0,,Clear,,,,,
Pokhara,7/29/2021 6:00,71.1,71.1,70.1,96.66,0,0,,0,0,,3.4,240,1016.5,0,8.1,7,0,,Clear,,,,,
Pokhara,7/29/2021 7:00,74,74,72,93.29,0,0,,0,0,,4.7,280,1017,0,6.2,49,0,,Clear,,,,,
Pokhara,7/29/2021 8:00,74.9,74.9,74,97.03,0,0,,0,0,,0,0,1017.1,27.3,6.2,130,1,,Partially cloudy,,,,,
Pokhara,7/29/2021 9:00,81,86.3,74,79.5,0,0,,0,0,,6.9,230,1017.4,27.3,8.1,268,3,,Partially cloudy,,,,,
Pokhara,7/29/2021 10:00,83.9,90.3,73.1,70.08,0,0,,0,0,,8.1,260,1016.6,0,9.9,361,4,,Clear,,,,,
